pnum,date,count,year,nestbox,clear_date,missing_entire_brood,suspected_predation,lay_date,april_lay_date,lay_date_visit_interval,laying_rate,incubation_started,num_broken_eggs,hatch_date,april_hatch_date,incubation_duration,total_egg_weight,num_eggs_weighed,clutch_size,num_chicks,num_chicks_ringed,april_ring_date,ring_day,num_live_chicks,num_dead_chicks,num_fledglings,mean_chick_weight,father,mother,resident,natal_box,year_born,bto_age,age,x,y,type,poly,edge_edi,altitude_m,aspect,northness,habitat_type,soil_type,recorded,total_recordings,missing_recordings,first_recorded,last_recorded,delay,n_vocalisations,repertoire_size,days_from_lay,date_first,date_last
20211B39,2021-04-30,190,2021,B39,2021-06-07,,,2021-04-23,23.0,7.0,,True,0,2021-05-14,44.0,15.0,4.8,3.0,7.0,5.0,5,58.0,15.0,5.0,0,5,17.98,vb55885,vz33687,True,B12,2017.0,6.0,4,447589.54,207473.85,G,871.283,81.7945,131.365,51.0024,0.629287837,5.0,1.0,True,24,0,2021-04-27,2021-04-30,4.0,103,3.0,7.0,2021-04-27,2021-04-30
20211B5,2021-04-18,11,2021,B5,2021-06-16,,,2021-04-22,22.0,3.0,1.0,True,0,2021-05-17,47.0,17.0,4.6,3.0,9.0,8.0,8,61.0,15.0,8.0,0,8,16.6,vz33282,vz32629,False,,2020.0,6.0,1,447829.72,207426.76,G,220.648,1.43621,117.191,85.564,0.07734548,5.0,2.0,True,18,1,2021-04-18,2021-04-20,-4.0,54,3.0,-4.0,2021-04-18,2021-04-20
20211B5,2021-04-19,0,2021,B5,2021-06-16,,,2021-04-22,22.0,3.0,1.0,True,0,2021-05-17,47.0,17.0,4.6,3.0,9.0,8.0,8,61.0,15.0,8.0,0,8,16.6,vz33282,vz32629,False,,2020.0,6.0,1,447829.72,207426.76,G,220.648,1.43621,117.191,85.564,0.07734548,5.0,2.0,True,18,1,2021-04-18,2021-04-20,-4.0,54,3.0,-3.0,2021-04-18,2021-04-20
20211B5,2021-04-20,78,2021,B5,2021-06-16,,,2021-04-22,22.0,3.0,1.0,True,0,2021-05-17,47.0,17.0,4.6,3.0,9.0,8.0,8,61.0,15.0,8.0,0,8,16.6,vz33282,vz32629,False,,2020.0,6.0,1,447829.72,207426.76,G,220.648,1.43621,117.191,85.564,0.07734548,5.0,2.0,True,18,1,2021-04-18,2021-04-20,-4.0,54,3.0,-2.0,2021-04-18,2021-04-20
20211B57,2021-04-22,75,2021,B57,2021-06-07,,,2021-04-23,23.0,4.0,,True,0,2021-05-14,44.0,14.0,5.5,3.0,8.0,5.0,2,58.0,15.0,2.0,3,2,21.25,vz33298,tr42599,False,,,6.0,adult,447524.72,207609.76,G,726.567,230.378,123.92,24.825,0.907594372,5.0,1.0,True,18,0,2021-04-22,2021-04-24,-1.0,92,2.0,-1.0,2021-04-22,2021-04-24
20211B57,2021-04-23,53,2021,B57,2021-06-07,,,2021-04-23,23.0,4.0,,True,0,2021-05-14,44.0,14.0,5.5,3.0,8.0,5.0,2,58.0,15.0,2.0,3,2,21.25,vz33298,tr42599,False,,,6.0,adult,447524.72,207609.76,G,726.567,230.378,123.92,24.825,0.907594372,5.0,1.0,True,18,0,2021-04-22,2021-04-24,-1.0,92,2.0,0.0,2021-04-22,2021-04-24
20211B57,2021-04-24,11,2021,B57,2021-06-07,,,2021-04-23,23.0,4.0,,True,0,2021-05-14,44.0,14.0,5.5,3.0,8.0,5.0,2,58.0,15.0,2.0,3,2,21.25,vz33298,tr42599,False,,,6.0,adult,447524.72,207609.76,G,726.567,230.378,123.92,24.825,0.907594372,5.0,1.0,True,18,0,2021-04-22,2021-04-24,-1.0,92,2.0,1.0,2021-04-22,2021-04-24
20211B60,2021-04-28,294,2021,B60,2021-06-28,,,2021-04-30,30.0,4.0,1.0,True,0,2021-05-22,52.0,15.0,4.4,3.0,8.0,3.0,3,66.0,15.0,3.0,0,3,16.97,te80930,,True,B8,2019.0,6.0,2,447455.72,207705.76,G,1778.99,157.789,118.538,347.99,0.978111298,5.0,2.0,True,24,0,2021-04-28,2021-05-01,-2.0,354,7.0,-2.0,2021-04-28,2021-05-01
20211B60,2021-04-29,292,2021,B60,2021-06-28,,,2021-04-30,30.0,4.0,1.0,True,0,2021-05-22,52.0,15.0,4.4,3.0,8.0,3.0,3,66.0,15.0,3.0,0,3,16.97,te80930,,True,B8,2019.0,6.0,2,447455.72,207705.76,G,1778.99,157.789,118.538,347.99,0.978111298,5.0,2.0,True,24,0,2021-04-28,2021-05-01,-2.0,354,7.0,-1.0,2021-04-28,2021-05-01
20211B60,2021-04-30,75,2021,B60,2021-06-28,,,2021-04-30,30.0,4.0,1.0,True,0,2021-05-22,52.0,15.0,4.4,3.0,8.0,3.0,3,66.0,15.0,3.0,0,3,16.97,te80930,,True,B8,2019.0,6.0,2,447455.72,207705.76,G,1778.99,157.789,118.538,347.99,0.978111298,5.0,2.0,True,24,0,2021-04-28,2021-05-01,-2.0,354,7.0,0.0,2021-04-28,2021-05-01
20211B60,2021-05-01,54,2021,B60,2021-06-28,,,2021-04-30,30.0,4.0,1.0,True,0,2021-05-22,52.0,15.0,4.4,3.0,8.0,3.0,3,66.0,15.0,3.0,0,3,16.97,te80930,,True,B8,2019.0,6.0,2,447455.72,207705.76,G,1778.99,157.789,118.538,347.99,0.978111298,5.0,2.0,True,24,0,2021-04-28,2021-05-01,-2.0,354,7.0,1.0,2021-04-28,2021-05-01
20211B62A,2021-04-24,85,2021,B62A,2021-05-26,,,2021-04-21,21.0,3.0,1.0,True,0,2021-05-12,42.0,15.0,5.0,3.0,7.0,7.0,0,,,,7,0,,ty69126,ty69125,False,,2020.0,5.0,1,447393.72,207640.76,G,3584.19,206.725,123.152,29.1534,0.873318576,5.0,2.0,True,18,1,2021-04-24,2021-04-26,3.0,76,4.0,3.0,2021-04-24,2021-04-26
20211B62A,2021-04-25,20,2021,B62A,2021-05-26,,,2021-04-21,21.0,3.0,1.0,True,0,2021-05-12,42.0,15.0,5.0,3.0,7.0,7.0,0,,,,7,0,,ty69126,ty69125,False,,2020.0,5.0,1,447393.72,207640.76,G,3584.19,206.725,123.152,29.1534,0.873318576,5.0,2.0,True,18,1,2021-04-24,2021-04-26,3.0,76,4.0,4.0,2021-04-24,2021-04-26
20211B62A,2021-04-26,4,2021,B62A,2021-05-26,,,2021-04-21,21.0,3.0,1.0,True,0,2021-05-12,42.0,15.0,5.0,3.0,7.0,7.0,0,,,,7,0,,ty69126,ty69125,False,,2020.0,5.0,1,447393.72,207640.76,G,3584.19,206.725,123.152,29.1534,0.873318576,5.0,2.0,True,18,1,2021-04-24,2021-04-26,3.0,76,4.0,5.0,2021-04-24,2021-04-26
20211B72,2021-04-24,13,2021,B72,2021-05-25,,,2021-04-28,28.0,4.0,1.0,True,0,2021-05-20,50.0,16.0,5.2,3.0,7.0,7.0,0,,,,7,0,,,,,,,,,447604.72,207421.76,G,837.836,22.9813,133.358,33.5392,0.833508009,5.0,1.0,True,42,0,2021-04-24,2021-05-01,-4.0,137,6.0,-4.0,2021-04-24,2021-05-01
20211B72,2021-04-25,32,2021,B72,2021-05-25,,,2021-04-28,28.0,4.0,1.0,True,0,2021-05-20,50.0,16.0,5.2,3.0,7.0,7.0,0,,,,7,0,,,,,,,,,447604.72,207421.76,G,837.836,22.9813,133.358,33.5392,0.833508009,5.0,1.0,True,42,0,2021-04-24,2021-05-01,-4.0,137,6.0,-3.0,2021-04-24,2021-05-01
20211B72,2021-04-26,5,2021,B72,2021-05-25,,,2021-04-28,28.0,4.0,1.0,True,0,2021-05-20,50.0,16.0,5.2,3.0,7.0,7.0,0,,,,7,0,,,,,,,,,447604.72,207421.76,G,837.836,22.9813,133.358,33.5392,0.833508009,5.0,1.0,True,42,0,2021-04-24,2021-05-01,-4.0,137,6.0,-2.0,2021-04-24,2021-05-01
20211B72,2021-04-28,106,2021,B72,2021-05-25,,,2021-04-28,28.0,4.0,1.0,True,0,2021-05-20,50.0,16.0,5.2,3.0,7.0,7.0,0,,,,7,0,,,,,,,,,447604.72,207421.76,G,837.836,22.9813,133.358,33.5392,0.833508009,5.0,1.0,True,42,0,2021-04-24,2021-05-01,-4.0,137,6.0,0.0,2021-04-24,2021-05-01
20211B72,2021-04-29,4,2021,B72,2021-05-25,,,2021-04-28,28.0,4.0,1.0,True,0,2021-05-20,50.0,16.0,5.2,3.0,7.0,7.0,0,,,,7,0,,,,,,,,,447604.72,207421.76,G,837.836,22.9813,133.358,33.5392,0.833508009,5.0,1.0,True,42,0,2021-04-24,2021-05-01,-4.0,137,6.0,1.0,2021-04-24,2021-05-01
20211B72,2021-04-30,34,2021,B72,2021-05-25,,,2021-04-28,28.0,4.0,1.0,True,0,2021-05-20,50.0,16.0,5.2,3.0,7.0,7.0,0,,,,7,0,,,,,,,,,447604.72,207421.76,G,837.836,22.9813,133.358,33.5392,0.833508009,5.0,1.0,True,42,0,2021-04-24,2021-05-01,-4.0,137,6.0,2.0,2021-04-24,2021-05-01
20211B72,2021-05-01,15,2021,B72,2021-05-25,,,2021-04-28,28.0,4.0,1.0,True,0,2021-05-20,50.0,16.0,5.2,3.0,7.0,7.0,0,,,,7,0,,,,,,,,,447604.72,207421.76,G,837.836,22.9813,133.358,33.5392,0.833508009,5.0,1.0,True,42,0,2021-04-24,2021-05-01,-4.0,137,6.0,3.0,2021-04-24,2021-05-01
20211B79,2021-04-22,51,2021,B79,2021-06-07,,,2021-04-22,22.0,3.0,1.0,True,0,2021-05-14,44.0,17.0,5.4,3.0,6.0,5.0,5,58.0,15.0,5.0,0,5,18.26,te80832,ty70197,True,B179,2019.0,6.0,2,447443.72,207758.76,G,1620.97,104.775,114.322,40.4967,0.76044337,5.0,1.0,True,18,1,2021-04-22,2021-04-24,0.0,15,3.0,0.0,2021-04-22,2021-04-24
20211B79,2021-04-23,0,2021,B79,2021-06-07,,,2021-04-22,22.0,3.0,1.0,True,0,2021-05-14,44.0,17.0,5.4,3.0,6.0,5.0,5,58.0,15.0,5.0,0,5,18.26,te80832,ty70197,True,B179,2019.0,6.0,2,447443.72,207758.76,G,1620.97,104.775,114.322,40.4967,0.76044337,5.0,1.0,True,18,1,2021-04-22,2021-04-24,0.0,15,3.0,1.0,2021-04-22,2021-04-24
20211B79,2021-04-24,2,2021,B79,2021-06-07,,,2021-04-22,22.0,3.0,1.0,True,0,2021-05-14,44.0,17.0,5.4,3.0,6.0,5.0,5,58.0,15.0,5.0,0,5,18.26,te80832,ty70197,True,B179,2019.0,6.0,2,447443.72,207758.76,G,1620.97,104.775,114.322,40.4967,0.76044337,5.0,1.0,True,18,1,2021-04-22,2021-04-24,0.0,15,3.0,2.0,2021-04-22,2021-04-24
20211B86,2021-04-09,182,2021,B86,2021-06-10,,,2021-04-08,8.0,2.0,0.0,,0,,,,5.96,4.0,6.0,,0,,,,0,0,,,,,,,,,447683.72,207911.81,G,2954.22,59.0568,90.5569,79.3548,0.18472672,5.0,3.0,True,30,0,2021-04-09,2021-04-14,1.0,370,2.0,1.0,2021-04-09,2021-04-14
20211B86,2021-04-10,269,2021,B86,2021-06-10,,,2021-04-08,8.0,2.0,0.0,,0,,,,5.96,4.0,6.0,,0,,,,0,0,,,,,,,,,447683.72,207911.81,G,2954.22,59.0568,90.5569,79.3548,0.18472672,5.0,3.0,True,30,0,2021-04-09,2021-04-14,1.0,370,2.0,2.0,2021-04-09,2021-04-14
20211B86,2021-04-11,176,2021,B86,2021-06-10,,,2021-04-08,8.0,2.0,0.0,,0,,,,5.96,4.0,6.0,,0,,,,0,0,,,,,,,,,447683.72,207911.81,G,2954.22,59.0568,90.5569,79.3548,0.18472672,5.0,3.0,True,30,0,2021-04-09,2021-04-14,1.0,370,2.0,3.0,2021-04-09,2021-04-14
20211B86,2021-04-12,242,2021,B86,2021-06-10,,,2021-04-08,8.0,2.0,0.0,,0,,,,5.96,4.0,6.0,,0,,,,0,0,,,,,,,,,447683.72,207911.81,G,2954.22,59.0568,90.5569,79.3548,0.18472672,5.0,3.0,True,30,0,2021-04-09,2021-04-14,1.0,370,2.0,4.0,2021-04-09,2021-04-14
20211B86,2021-04-13,115,2021,B86,2021-06-10,,,2021-04-08,8.0,2.0,0.0,,0,,,,5.96,4.0,6.0,,0,,,,0,0,,,,,,,,,447683.72,207911.81,G,2954.22,59.0568,90.5569,79.3548,0.18472672,5.0,3.0,True,30,0,2021-04-09,2021-04-14,1.0,370,2.0,5.0,2021-04-09,2021-04-14
20211B86,2021-04-14,214,2021,B86,2021-06-10,,,2021-04-08,8.0,2.0,0.0,,0,,,,5.96,4.0,6.0,,0,,,,0,0,,,,,,,,,447683.72,207911.81,G,2954.22,59.0568,90.5569,79.3548,0.18472672,5.0,3.0,True,30,0,2021-04-09,2021-04-14,1.0,370,2.0,6.0,2021-04-09,2021-04-14
20211C1,2021-04-27,3,2021,C1,2021-06-11,,,2021-04-28,28.0,4.0,,True,0,2021-05-17,47.0,14.0,5.3,3.0,6.0,5.0,4,61.0,15.0,4.0,0,4,17.7,,ty68506,,,,,,446340.33,206937.71,G,2166.44,116.584,109.258,172.35,-0.991099747,5.0,3.0,True,24,0,2021-04-27,2021-04-30,-1.0,36,3.0,-1.0,2021-04-27,2021-04-30
20211C1,2021-04-28,13,2021,C1,2021-06-11,,,2021-04-28,28.0,4.0,,True,0,2021-05-17,47.0,14.0,5.3,3.0,6.0,5.0,4,61.0,15.0,4.0,0,4,17.7,,ty68506,,,,,,446340.33,206937.71,G,2166.44,116.584,109.258,172.35,-0.991099747,5.0,3.0,True,24,0,2021-04-27,2021-04-30,-1.0,36,3.0,0.0,2021-04-27,2021-04-30
20211C1,2021-04-29,3,2021,C1,2021-06-11,,,2021-04-28,28.0,4.0,,True,0,2021-05-17,47.0,14.0,5.3,3.0,6.0,5.0,4,61.0,15.0,4.0,0,4,17.7,,ty68506,,,,,,446340.33,206937.71,G,2166.44,116.584,109.258,172.35,-0.991099747,5.0,3.0,True,24,0,2021-04-27,2021-04-30,-1.0,36,3.0,1.0,2021-04-27,2021-04-30
20211C1,2021-04-30,34,2021,C1,2021-06-11,,,2021-04-28,28.0,4.0,,True,0,2021-05-17,47.0,14.0,5.3,3.0,6.0,5.0,4,61.0,15.0,4.0,0,4,17.7,,ty68506,,,,,,446340.33,206937.71,G,2166.44,116.584,109.258,172.35,-0.991099747,5.0,3.0,True,24,0,2021-04-27,2021-04-30,-1.0,36,3.0,2.0,2021-04-27,2021-04-30
20211C10,2021-03-31,60,2021,C10,2021-05-02,,,2021-04-08,8.0,6.0,,True,0,2021-04-27,27.0,13.0,6.5,4.0,7.0,7.0,0,,,,7,0,,,,,,,,,446147.33,206622.71,G,2980.34,16.7134,88.6573,198.183,-0.950064681,5.0,3.0,True,15,0,2021-03-31,2021-04-02,-8.0,143,4.0,-8.0,2021-03-31,2021-04-02
20211C10,2021-04-01,16,2021,C10,2021-05-02,,,2021-04-08,8.0,6.0,,True,0,2021-04-27,27.0,13.0,6.5,4.0,7.0,7.0,0,,,,7,0,,,,,,,,,446147.33,206622.71,G,2980.34,16.7134,88.6573,198.183,-0.950064681,5.0,3.0,True,15,0,2021-03-31,2021-04-02,-8.0,143,4.0,-7.0,2021-03-31,2021-04-02
20211C10,2021-04-02,40,2021,C10,2021-05-02,,,2021-04-08,8.0,6.0,,True,0,2021-04-27,27.0,13.0,6.5,4.0,7.0,7.0,0,,,,7,0,,,,,,,,,446147.33,206622.71,G,2980.34,16.7134,88.6573,198.183,-0.950064681,5.0,3.0,True,15,0,2021-03-31,2021-04-02,-8.0,143,4.0,-6.0,2021-03-31,2021-04-02
20211C108,2021-04-17,81,2021,C108,2021-05-17,,,2021-04-15,15.0,7.0,,True,0,2021-05-05,35.0,14.0,5.3,3.0,7.0,7.0,0,,,,9,0,,,ty68508,,,,,,446255.85,206653.79,G,1163.48,68.9693,91.2935,182.172,-0.999281557,5.0,3.0,True,18,1,2021-04-17,2021-04-19,2.0,109,5.0,2.0,2021-04-17,2021-04-19
20211C108,2021-04-18,98,2021,C108,2021-05-17,,,2021-04-15,15.0,7.0,,True,0,2021-05-05,35.0,14.0,5.3,3.0,7.0,7.0,0,,,,9,0,,,ty68508,,,,,,446255.85,206653.79,G,1163.48,68.9693,91.2935,182.172,-0.999281557,5.0,3.0,True,18,1,2021-04-17,2021-04-19,2.0,109,5.0,3.0,2021-04-17,2021-04-19
20211C108,2021-04-19,43,2021,C108,2021-05-17,,,2021-04-15,15.0,7.0,,True,0,2021-05-05,35.0,14.0,5.3,3.0,7.0,7.0,0,,,,9,0,,,ty68508,,,,,,446255.85,206653.79,G,1163.48,68.9693,91.2935,182.172,-0.999281557,5.0,3.0,True,18,1,2021-04-17,2021-04-19,2.0,109,5.0,4.0,2021-04-17,2021-04-19
20211C109,2021-04-21,38,2021,C109,2021-06-02,,,2021-04-18,18.0,7.0,1.0,True,0,2021-05-09,39.0,16.0,4.9,3.0,6.0,6.0,6,53.0,15.0,6.0,0,6,19.27,vz33112,vz32780,True,C9,2019.0,6.0,2,446101.33,206667.71,G,2023.87,12.4358,88.7881,244.475,-0.430904883,5.0,3.0,True,18,1,2021-04-21,2021-04-23,3.0,19,1.0,3.0,2021-04-21,2021-04-23
20211C109,2021-04-22,7,2021,C109,2021-06-02,,,2021-04-18,18.0,7.0,1.0,True,0,2021-05-09,39.0,16.0,4.9,3.0,6.0,6.0,6,53.0,15.0,6.0,0,6,19.27,vz33112,vz32780,True,C9,2019.0,6.0,2,446101.33,206667.71,G,2023.87,12.4358,88.7881,244.475,-0.430904883,5.0,3.0,True,18,1,2021-04-21,2021-04-23,3.0,19,1.0,4.0,2021-04-21,2021-04-23
20211C109,2021-04-23,2,2021,C109,2021-06-02,,,2021-04-18,18.0,7.0,1.0,True,0,2021-05-09,39.0,16.0,4.9,3.0,6.0,6.0,6,53.0,15.0,6.0,0,6,19.27,vz33112,vz32780,True,C9,2019.0,6.0,2,446101.33,206667.71,G,2023.87,12.4358,88.7881,244.475,-0.430904883,5.0,3.0,True,18,1,2021-04-21,2021-04-23,3.0,19,1.0,5.0,2021-04-21,2021-04-23
20211C12,2021-04-11,0,2021,C12,2021-05-13,,,2021-04-08,8.0,6.0,,True,0,2021-05-03,33.0,17.0,7.5,4.0,9.0,9.0,0,,,,6,0,,te80791,,True,C61A,2018.0,6.0,3,446248.33,206605.71,G,659.82,18.3412,87.4902,171.362,-0.988656988,5.0,3.0,True,33,1,2021-04-11,2021-04-16,3.0,16,1.0,3.0,2021-04-11,2021-04-16
20211C12,2021-04-12,0,2021,C12,2021-05-13,,,2021-04-08,8.0,6.0,,True,0,2021-05-03,33.0,17.0,7.5,4.0,9.0,9.0,0,,,,6,0,,te80791,,True,C61A,2018.0,6.0,3,446248.33,206605.71,G,659.82,18.3412,87.4902,171.362,-0.988656988,5.0,3.0,True,33,1,2021-04-11,2021-04-16,3.0,16,1.0,4.0,2021-04-11,2021-04-16
